Genero,Campesino,Estrato,Autoidentificacion_Etnica,NIvel_educacion,Discapacidad,Tipo_formacion,Victima_del_conflicto,Disponibilidad_Equipo,tiempo_segundos,Eje_tematico,Eje Final,Puntaje_eje_tematico_selecionado,linea_1_programacion,linea_2_inteligecia_artificial,linea_3_analisis_de_datos,linea_4_blockchain,linea_5_arquitectura_en_la_nube,linea_1_des_programacion,linea_2_des_inteligecia_artificial,linea_3_des_analisis_de_datos,linea_4_des_blockchain,linea_5_des_arquitectura_en_la_nube,area_1_alfabetizacion_datos,area_2_comunicacion_y_colaboracion,area_3_contenidos_digitales,area_4_seguridad,area_5_solucion_de_problemas,area_6_igles,area_1_des_alfabetizacion_datos,area_2_des_comunicacion_y_colaboracion,area_3_des_contenidos_digitales,area_4_des_seguridad,area_5_des_solucion_de_problemas,Matriculado (SI o NO),"Estado (FORMADO, NO APROBADO, INACTIVO, EN FORMACION)",Programa de Formación (Nombre del Curso),"Cohorte (1,2,3,4,5,6,7 o 8)","Tipo de formación (PRESENCIAL,VIRTUAL,HIBRIDO)",Nivel,Asistencia horas,Total_horas posibles,dia,mes,year
1.0,1,1,0,2,0,0,0,1,877,2,2,80.9821,81.3393,80.9821,80.5357,81.1607,81.3393,0,0,0,0,0,89,90,91,92,92,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,1,2,2,0,0,0,1,62,1,1,1.07143,0.267857,0.267857,1.07143,0.535714,0.535714,1,1,1,1,1,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,1,2,0,2,0,0,0,1,2955,0,0,45.625,45.625,51.0714,62.5,38.125,31.25,1,1,2,1,1,94,77,85,0,0,9,0,2,0,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,3,0,6,0,0,0,1,7018,3,3,83.6607,87.3214,83.9286,82.4107,83.6607,82.3214,0,0,0,0,0,85,91,107,97,90,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,5,0,0,0,1,620,1,1,25.7143,6.42857,6.42857,25.7143,12.8571,12.8571,1,1,1,1,1,72,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,1,1,0,4,0,0,0,1,1910,0,0,8.48214,8.48214,8.48214,33.9286,16.9643,16.9643,1,1,1,1,1,95,0,0,0,0,5,0,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,1,2,1,2,0,0,0,1,127,0,0,0.982143,0.982143,0.982143,3.92857,1.96429,1.96429,1,1,1,1,1,11,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,17,12,2023
0.0,0,2,0,5,0,0,0,1,1213,1,1,66.25,61.4286,57.5,66.25,62.8571,43.0357,2,1,2,2,1,82,74,96,74,0,14,0,2,0,2,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,1,1,0,6,0,0,0,1,270,2,2,4.55357,4.55357,4.55357,18.2143,9.10714,9.10714,1,1,1,1,1,51,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,6,0,0,0,1,4095,0,0,84.8214,84.8214,83.2143,83.6607,84.375,83.5714,0,0,0,0,0,93,91,97,97,92,37,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,1,0,5,0,0,0,1,4437,4,4,68.75,72.6786,71.875,76.25,70.2679,68.75,2,2,2,2,2,93,81,91,70,68,25,0,0,0,2,2,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,5,0,0,0,1,7093,4,4,72.9464,77.0536,75.5357,77.8571,78.75,72.9464,2,2,2,2,2,89,86,91,93,69,20,0,0,0,0,2,0,0,0,0,0,0,-1,0,18,12,2023
0.0,1,1,0,5,0,0,0,1,,2,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,2,0,0,0,1,5360,2,2,7.41071,7.41071,7.41071,29.6429,14.8214,14.8214,1,1,1,1,1,83,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,1,1,0,2,0,0,1,1,2536,0,0,57.7679,57.7679,58.125,65.625,62.3214,48.125,1,1,2,2,1,85,76,77,70,19,17,0,2,2,2,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,2,0,0,0,1,1351,1,1,24.6429,6.16071,6.16071,24.6429,12.3214,12.3214,1,1,1,1,1,69,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,1,0,5,0,0,0,1,2254,0,0,59.2857,59.2857,57.3214,62.0536,63.4821,60.5357,1,1,2,2,2,78,60,62,78,61,22,2,1,2,2,2,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,2,0,5,0,0,0,1,915,2,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,5,0,6,0,0,0,1,6068,3,3,33.3929,16.6964,41.3393,50.3571,33.3929,25.1786,1,1,1,1,1,95,92,0,0,0,10,0,0,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,2,0,6,0,0,0,1,70,0,0,0.803571,0.803571,0.803571,3.21429,1.60714,1.60714,1,1,1,1,1,9,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,2,0,0,0,1,6722,4,4,26.6071,27.7679,44.7321,53.2143,34.2857,26.6071,1,1,1,1,1,89,86,34,0,0,7,0,0,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,1,2,2,5,0,1,1,1,5908,4,4,76.875,78.9286,78.3929,75,75.625,76.875,2,2,2,2,2,76,88,93,84,90,19,2,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
0.0,1,2,1,2,0,0,1,1,6938,0,0,15.4464,15.4464,37.4107,47.1429,30.8929,23.5714,1,1,1,1,1,91,82,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,1,0,6,0,0,0,1,7041,3,3,45.8036,54.4643,58.9286,68.3929,45.8036,35.8036,1,1,2,1,1,94,88,101,12,0,21,0,0,0,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,2,0,0,0,1,4,0,0,0.625,0.625,0.625,2.5,1.25,1.25,1,1,1,1,1,7,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,1,2,0,5,0,0,1,1,5359,3,3,78.3036,75.5357,77.2321,76.3393,78.3036,74.7321,2,2,2,2,2,84,92,83,91,78,25,0,0,0,0,2,0,0,0,0,0,0,-1,0,16,12,2023
1.0,0,1,0,4,0,0,0,1,3107,1,1,68.2143,53.0357,61.5179,68.2143,62.9464,42.6786,1,2,2,2,1,91,99,69,64,0,20,0,0,2,2,1,0,0,0,0,0,0,-1,0,17,12,2023
1.0,0,3,0,2,0,0,0,1,5429,1,1,83.75,83.3929,82.1429,83.75,83.3036,82.5893,0,0,0,0,0,96,90,95,94,90,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,6,0,6,0,0,0,1,2173,2,2,75.0893,80.7143,75.0893,79.1964,78.75,79.1071,0,2,2,2,2,93,73,95,92,87,34,0,2,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,6,0,0,0,1,1047,2,2,8.48214,8.48214,8.48214,33.9286,16.9643,16.9643,1,1,1,1,1,95,0,0,0,0,5,0,1,1,1,1,0,0,0,0,0,0,-1,0,17,12,2023
0.0,0,2,0,6,0,0,0,1,5604,0,0,84.7321,84.7321,84.5536,84.0179,79.1071,82.7679,0,0,0,2,0,93,94,103,78,97,34,0,0,0,2,0,0,0,0,0,0,0,-1,0,17,12,2023
0.0,0,3,0,6,0,0,0,1,29,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,1,1,0,4,0,0,0,1,545,0,0,35.3571,35.3571,43.2143,48.5714,30.7143,24.2857,1,1,1,1,1,68,72,64,0,0,12,2,2,2,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,1,0,4,0,0,0,1,841,2,2,62.4107,64.8214,62.4107,62.3214,60.8036,61.25,2,2,2,2,2,67,67,81,66,68,19,2,2,0,2,2,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,3,0,2,0,0,0,1,4085,4,4,81.9643,86.875,85.1786,82.8571,83.6607,81.9643,0,0,0,0,0,85,96,106,95,89,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,3,0,6,0,0,0,1,5481,1,1,81.5179,83.75,82.4107,81.5179,82.2321,79.9107,0,0,0,0,2,87,93,100,94,85,34,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,4,0,6,0,0,0,1,6599,1,1,78.75,70.8929,70.0893,78.75,76.7857,51.6964,2,2,2,2,1,97,97,104,92,0,29,0,0,0,0,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,3,0,5,0,0,1,1,6655,0,0,84.2857,84.2857,81.875,82.5,80.625,80.5357,0,0,0,0,0,91,89,103,88,88,37,0,0,0,0,0,0,0,0,0,0,0,-1,0,16,12,2023
1.0,0,3,0,2,0,0,0,1,4540,3,3,28.75,14.375,36.0714,43.0357,28.75,21.5179,1,1,1,1,1,80,81,0,0,0,4,2,0,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,4,0,5,0,0,0,1,6972,2,2,66.6964,68.5714,66.6964,73.2143,72.6786,50.0893,2,2,2,2,1,86,90,101,89,5,20,0,0,0,0,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,1,0,4,0,1,0,1,187,0,0,1.69643,1.69643,1.69643,6.78571,3.39286,3.39286,1,1,1,1,1,19,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,17,12,2023
0.0,1,2,0,5,0,0,0,1,6029,2,2,80.2679,81.25,80.2679,79.5536,80.0893,78.8393,0,0,2,0,2,86,90,95,91,86,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,1,5,0,0,0,1,6714,2,2,77.4107,80.1786,77.4107,80.0893,76.9643,75.5357,0,2,0,2,2,92,84,100,83,78,22,0,0,0,0,2,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,2,0,0,0,1,7030,0,0,84.5536,84.5536,82.2321,82.4107,81.1607,78.5714,0,0,0,0,2,89,92,106,90,81,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,7,0,0,0,1,1808,1,1,32.5,8.125,8.125,32.5,16.25,16.25,1,1,1,1,1,91,0,0,0,0,8,0,1,1,1,1,0,0,0,0,0,0,-1,0,17,12,2023
1.0,0,3,0,7,0,0,0,1,5069,1,1,83.75,86.0714,83.0357,83.75,81.7857,84.1071,0,0,0,0,0,93,87,103,89,97,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,7,0,0,0,1,4632,1,1,83.9286,83.2143,81.875,83.9286,82.2321,79.4643,0,0,0,0,2,96,92,100,91,81,34,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,2,0,1,0,1,2881,3,3,67.0536,67.6786,65.0893,67.0536,67.0536,68.8393,2,2,2,2,2,78,66,75,77,80,13,2,2,2,2,2,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,6,0,1,0,1,7171,2,2,82.3214,83.125,82.3214,83.0357,80.3571,77.4107,0,0,0,0,2,92,95,104,86,78,31,0,0,0,0,2,0,0,0,0,0,0,-1,0,17,12,2023
1.0,1,1,0,1,0,0,1,1,6407,0,0,39.9107,39.9107,56.25,62.5,40.4464,31.25,1,1,2,1,1,92,103,63,0,0,10,0,0,2,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,4,0,6,0,0,0,1,6642,2,2,83.75,84.0179,83.75,85.8036,81.6964,79.9107,0,0,0,0,2,99,96,103,85,82,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,12,2023
0.0,0,3,0,6,0,0,0,1,7008,3,3,52.1429,56.6964,58.75,66.6071,52.1429,38.125,1,1,2,1,1,86,85,98,36,0,18,0,0,0,1,1,0,0,0,0,0,0,-1,0,17,12,2023
0.0,0,3,0,6,0,0,0,1,2562,2,2,38.9286,15.8929,38.9286,48.2143,31.7857,24.1071,1,1,1,1,1,92,86,0,0,0,10,0,0,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,2,0,1,0,1,7040,2,2,66.25,69.2857,66.25,77.2321,75.4464,51.0714,2,2,2,2,1,99,87,101,93,0,29,0,0,0,0,1,0,0,0,0,0,0,-1,0,17,12,2023
1.0,0,3,0,7,0,1,0,1,6129,2,2,75.7143,78.0357,75.7143,80.3571,77.7679,70.2679,2,2,0,2,2,95,87,100,87,59,26,0,0,0,0,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,6,0,1,0,1,,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,2,0,5,0,0,0,1,2797,4,4,74.375,67.7679,70.0893,72.9464,70.1786,74.375,2,2,2,2,2,92,77,66,73,90,28,0,2,2,2,0,0,0,0,0,0,0,-1,0,17,12,2023
0.0,0,3,0,4,0,0,0,1,,2,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,3,0,6,0,0,0,1,,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,5,0,6,0,0,0,1,6746,4,4,79.1071,84.0179,83.6607,83.75,81.9643,79.1071,0,0,0,0,2,92,97,103,89,81,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,6,0,0,0,1,5479,2,2,49.6429,36.6964,49.6429,58.75,37.1429,29.375,1,1,1,1,1,92,87,58,0,0,10,0,0,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,6,0,0,0,1,7079,1,1,77.7679,75.4464,73.3036,77.7679,77.7679,64.4643,2,2,2,2,2,90,89,99,93,42,26,0,0,0,0,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,1,0,6,0,0,0,1,105,1,1,2.85714,0.714286,0.714286,2.85714,1.42857,1.42857,1,1,1,1,1,8,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,1,3,0,6,0,1,0,1,,3,3,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,2,0,0,0,1,7014,4,4,40.8036,61.25,62.4107,70.3571,56.25,40.8036,2,2,2,1,1,89,89,106,42,0,15,0,0,0,1,1,0,0,0,0,0,0,-1,0,17,12,2023
1.0,0,2,0,2,0,1,0,1,7224,0,0,84.4643,84.4643,81.4286,83.8393,83.125,79.6429,0,0,0,0,2,95,89,103,95,80,34,0,0,0,0,2,0,0,0,0,0,0,-1,0,16,12,2023
1.0,0,2,0,2,0,0,0,1,1173,0,0,5,5,5,20,10,10,1,1,1,1,1,56,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,16,12,2023
0.0,0,3,0,2,0,0,0,1,,2,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,17,12,2023
0.0,0,3,0,5,0,0,0,1,,4,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,1,0,2,0,0,0,1,526,1,1,20.3571,5.08929,5.08929,20.3571,10.1786,10.1786,1,1,1,1,1,57,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,3,0,0,0,1,2233,0,0,7.58929,7.58929,7.58929,30.3571,15.1786,15.1786,1,1,1,1,1,85,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,4,0,1,0,1,1727,0,0,5.26786,5.26786,5.26786,21.0714,10.5357,10.5357,1,1,1,1,1,59,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,16,12,2023
1.0,0,2,0,2,0,0,0,1,6444,3,3,81.5179,84.375,82.5893,82.1429,81.5179,79.1964,0,0,0,0,2,88,93,104,91,83,37,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,2,0,2,0,0,0,1,6119,4,4,63.6607,62.2321,65.8036,65.8929,63.8393,63.6607,2,2,2,2,2,77,80,67,66,70,28,2,2,2,2,2,0,0,0,0,0,0,-1,0,17,12,2023
0.0,0,2,0,4,0,0,0,1,5866,1,1,83.3929,82.0536,81.25,83.3929,79.5536,80,0,0,0,2,2,97,90,98,83,87,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,1,0,2,0,0,0,1,6164,1,1,59.2857,40.3571,47.7679,59.2857,36.3393,29.6429,1,1,1,1,1,93,75,71,0,0,4,0,2,2,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,2,0,7,0,0,0,1,5295,0,0,81.0714,81.0714,80.625,83.3036,79.5536,76.3393,0,0,0,2,2,97,93,100,84,75,28,0,0,0,0,2,0,0,0,0,0,0,-1,0,17,12,2023
0.0,1,3,0,4,0,0,0,1,6944,2,2,61.25,58.5714,61.25,68.2143,54.6429,39.4643,1,2,2,1,1,86,90,100,40,0,15,0,0,0,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,1,0,4,0,0,0,1,4042,0,0,51.7857,51.7857,57.5,66.4286,41.0714,33.2143,1,1,2,1,1,92,88,100,0,0,18,0,0,0,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,4,0,0,0,1,7038,3,3,33.3036,24.4643,42.2321,51.7857,33.3036,25.8929,1,1,1,1,1,91,83,25,0,0,7,0,0,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,6,0,0,0,1,4378,1,1,66.4286,62.9464,63.9286,66.4286,62.5,63.8393,2,2,2,2,2,81,72,71,63,71,19,0,2,2,2,2,0,0,0,0,0,0,-1,0,18,12,2023
0.0,1,2,0,5,0,0,0,1,6531,2,2,80.0893,82.0536,80.0893,81.25,79.7321,78.6607,0,0,0,2,2,91,88,99,88,84,37,0,0,0,0,0,0,0,0,0,0,0,-1,0,16,12,2023
1.0,0,2,0,5,0,0,0,1,4387,2,2,81.6964,82.3214,81.6964,81.6071,80.0893,79.6429,0,0,0,0,2,90,92,98,87,87,34,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,2,4,0,0,0,1,6225,3,3,82.2321,84.1071,81.6071,82.2321,82.2321,79.6429,0,0,0,0,2,90,90,102,94,83,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
0.0,1,2,0,3,0,0,1,1,1074,0,0,14.375,14.375,33.125,45,28.75,22.5,1,1,1,1,1,91,70,0,0,0,7,0,2,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,1,0,2,0,0,0,1,1875,1,1,29.2857,7.58929,9.19643,29.2857,15.1786,14.6429,1,1,1,1,1,79,6,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,6,0,0,0,1,6276,3,3,82.4107,83.0357,81.875,83.3929,82.4107,80.8929,0,0,0,0,0,95,91,97,92,86,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,2,0,5,0,0,0,1,559,2,2,36.4286,15.2679,36.4286,46.9643,30.5357,23.4821,1,1,1,1,1,92,79,0,0,0,7,0,2,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,2,0,5,0,0,1,1,2629,0,0,9.55357,9.55357,13.5714,35.5357,19.1071,17.7679,1,1,1,1,1,92,15,0,0,0,5,0,1,1,1,1,0,0,0,0,0,0,-1,0,17,12,2023
0.0,0,3,0,6,0,0,0,1,2073,1,1,76.1607,76.25,76.4286,76.1607,73.8393,73.2143,2,2,2,2,2,84,88,92,78,79,28,0,0,0,2,2,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,4,0,2,0,0,0,1,4533,2,2,15.4464,9.82143,15.4464,35.5357,19.6429,17.7679,1,1,1,1,1,89,21,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,-1,0,16,12,2023
0.0,0,2,0,5,0,0,0,1,1472,0,0,8.30357,8.30357,8.30357,33.2143,16.6071,16.6071,1,1,1,1,1,93,0,0,0,0,5,0,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,5,0,1,0,1,6731,1,1,79.375,80.4464,79.375,79.375,78.6607,79.4643,0,2,2,2,2,88,87,93,87,90,22,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,1,2,0,4,0,0,0,1,565,0,0,2.14286,2.14286,2.14286,8.57143,4.28571,4.28571,1,1,1,1,1,24,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,2,0,0,0,1,3098,2,2,8.75,7.94643,8.75,31.25,15.8929,15.625,1,1,1,1,1,86,3,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
,0,2,0,2,0,0,0,1,6633,0,0,84.9107,84.9107,80.625,81.5179,80.3571,80.625,0,0,0,0,0,89,84,105,90,89,34,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,12,2023
0.0,0,2,0,2,0,0,0,1,1717,2,2,8.66071,7.85714,8.66071,30.8929,15.7143,15.4464,1,1,1,1,1,85,3,0,0,0,5,0,1,1,1,1,0,0,0,0,0,0,-1,0,17,12,2023
1.0,0,3,2,2,0,0,0,1,5028,1,1,78.2143,77.7679,77.2321,78.2143,79.9107,77.9464,2,2,2,2,2,89,86,85,94,84,34,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,12,2023
1.0,0,2,0,2,0,1,0,1,4926,2,2,83.9286,84.8214,83.9286,84.1964,82.8571,81.1607,0,0,0,0,0,93,95,102,91,86,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,16,12,2023
0.0,0,3,0,6,0,1,0,1,6977,4,4,46.7857,65.8036,63.0357,71.3393,69.1071,46.7857,2,2,2,2,1,87,84,100,83,0,15,0,0,0,0,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,6,0,0,0,1,357,0,0,4.55357,4.55357,4.55357,18.2143,9.10714,9.10714,1,1,1,1,1,51,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,6,0,0,0,1,6937,1,1,83.4821,84.375,84.7321,83.4821,83.3036,83.75,0,0,0,0,0,91,96,96,92,95,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,2,0,4,0,1,0,1,5312,2,2,74.0179,74.0179,74.0179,77.7679,75.5357,71.875,2,2,2,2,2,94,85,86,83,70,16,0,0,0,0,2,0,0,0,0,0,0,-1,0,16,12,2023
0.0,0,2,0,6,0,1,0,1,6969,0,0,53.5714,53.5714,59.4643,68.6607,44.0179,35,1,1,2,1,1,95,91,101,5,0,18,0,0,0,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,4,0,6,0,0,0,1,,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,17,12,2023
1.0,0,3,0,7,0,0,0,1,6985,5,3,81.4286,83.125,81.6071,82.0536,81.4286,80.7143,0,0,0,0,0,91,90,98,91,88,34,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,6,0,0,0,1,2477,3,3,15.8929,7.94643,9.01786,31.0714,15.8929,15.5357,1,1,1,1,1,85,4,0,0,0,5,0,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,2,0,0,0,1,6940,0,0,76.7857,76.7857,77.2321,81.9643,80.9821,66.0714,2,2,0,0,2,97,99,99,94,40,23,0,0,0,0,1,0,0,0,0,0,0,-1,0,16,12,2023
1.0,0,3,0,4,0,0,0,1,4330,1,1,82.0536,84.7321,82.5893,82.0536,82.1429,80.9821,0,0,0,0,0,88,91,102,93,88,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
,1,2,0,2,1,0,0,1,2643,3,3,76.6071,72.6786,74.0179,77.1429,76.6071,76.3393,2,2,2,2,2,95,83,74,86,84,31,0,0,2,0,0,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,3,0,6,0,0,0,1,2924,0,0,10.9821,10.9821,20.625,37.5,21.9643,18.75,1,1,1,1,1,87,36,0,0,0,5,0,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,3,0,6,0,0,0,1,5153,1,1,46.0714,15.5357,39.6429,46.0714,31.0714,23.0357,1,1,1,1,1,84,90,0,0,0,13,0,0,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,7,0,0,0,1,1358,1,1,32.8571,8.21429,8.21429,32.8571,16.4286,16.4286,1,1,1,1,1,92,0,0,0,0,8,0,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,3,0,6,0,0,0,1,7143,3,3,65.0893,64.1071,64.9107,73.125,65.0893,45.2679,2,2,2,2,1,92,92,101,65,0,21,0,0,0,2,1,0,0,0,0,0,0,-1,0,16,12,2023
0.0,0,3,0,6,0,0,0,1,3061,1,1,81.1607,76.9643,77.3214,81.1607,74.9107,72.6786,2,2,0,2,2,98,90,96,74,71,19,0,0,0,2,2,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,2,0,0,0,1,7074,3,3,79.8214,81.5179,79.6429,81.25,79.8214,75.9821,0,2,0,2,2,91,90,101,89,75,31,0,0,0,0,2,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,6,0,0,0,1,5928,3,3,79.7321,83.3036,82.9464,82.8571,79.7321,80.9821,0,0,0,2,0,92,93,100,83,91,25,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,3,0,4,0,0,0,1,,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,2,0,6,0,0,0,1,611,3,3,10.3571,5.17857,5.17857,20.7143,10.3571,10.3571,1,1,1,1,1,58,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,1,2,0,2,0,0,0,1,2315,0,0,9.01786,9.01786,10.3571,35.1786,18.0357,17.5893,1,1,1,1,1,96,5,0,0,0,5,0,1,1,1,1,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,2,0,0,0,1,7146,3,3,82.3214,83.125,82.2321,82.9464,82.3214,80.9821,0,0,0,0,0,93,92,97,92,87,21,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,2,0,4,0,0,0,1,6685,1,1,82.9464,82.5893,80,82.9464,79.1071,78.0357,0,2,0,2,2,96,87,103,84,81,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,17,12,2023
